date,tic,close,volume,DBSCAN_Anomaly,OCSVM_Anomaly,IsolationForest_Anomaly,Autoencoder_Anomaly,stat_Anomaly
2016-09-22,NATH,40.09259415,1900,0,0,0,0,0
2016-09-22,NKSH,25.8298912,4600,0,0,0,0,0
2016-09-22,NWFL,14.45433998,8400,0,0,0,0,0
2016-09-22,PLBC,8.697698593,7500,0,0,0,0,0
2016-09-22,PNRG,59.00999832,600,0,0,0,0,0
2016-09-22,QRTEB,12.21955967,4700,0,1,0,0,0
2016-09-22,RGCO,12.08185577,1200,0,0,0,0,0
2016-09-22,STRS,16.23198318,6000,0,0,0,0,0
2016-09-22,SWKH,9.729999542,100,0,0,0,0,0
2016-09-22,TCI,11.27999973,0,0,0,0,0,0
2016-09-22,VABK,18.29046059,0,0,0,0,0,0
2016-09-22,VALU,13.74732018,5800,0,0,0,0,0
2016-09-23,ARL,5.659999847,21300,0,0,0,0,0
2016-09-23,BH,299.3266602,5250,0,1,0,0,0
2016-09-23,CIX,8.355309486,1500,0,0,0,0,0
2016-09-23,FDBC,17.87046242,0,0,0,0,0,0
2016-09-23,GEF,35.28091812,338200,0,0,0,0,0
2016-09-23,NATH,40.79570007,11900,0,0,0,0,0
2016-09-23,NKSH,25.80836868,2500,0,0,0,0,0
2016-09-23,NWFL,14.5141468,1200,0,0,0,0,0
2016-09-23,PLBC,8.697698593,4600,0,0,0,0,0
2016-09-23,PNRG,59.0,1700,0,0,0,0,0
2016-09-23,QRTEB,12.31727123,2400,0,1,0,0,0
2016-09-23,RGCO,12.20727253,1950,0,0,0,0,0
2016-09-23,STRS,17.47350121,23600,0,0,0,0,0
2016-09-23,SWKH,9.800000191,500,0,0,0,0,0
2016-09-23,TCI,11.27999973,0,0,0,0,0,0
2016-09-23,VABK,18.29778099,420,0,0,0,0,0
2016-09-23,VALU,13.3950243,2400,0,0,0,0,0
2016-09-26,ARL,5.699999809,6200,0,0,0,0,0
2016-09-26,BH,303.1266785,4350,0,1,0,0,0
2016-09-26,CIX,8.417506218,6000,0,0,0,0,0
2016-09-26,FDBC,17.87046242,1500,0,0,0,0,0
2016-09-26,GEF,36.72295761,693500,0,0,0,0,0
2016-09-26,NATH,41.14319992,9600,0,0,0,0,0
2016-09-26,NKSH,25.50701714,4200,0,0,0,0,0
2016-09-26,NWFL,14.4792614,7500,0,0,0,0,0
2016-09-26,PLBC,8.775126457,3700,0,0,0,0,0
2016-09-26,PNRG,56.22000122,1100,0,0,0,0,0
2016-09-26,QRTEB,12.31727123,0,0,0,0,0,0
2016-09-26,RGCO,12.19159698,3900,0,0,0,0,0
2016-09-26,STRS,17.99359703,16300,0,0,0,0,0
2016-09-26,SWKH,9.800000191,100,0,0,0,0,0
2016-09-26,TCI,11.01000023,900,0,0,0,0,0
2016-09-26,VABK,18.29778099,0,0,0,0,0,0
2016-09-26,VALU,12.97227478,3400,0,0,0,0,0
2016-09-27,ARL,5.389999866,28000,0,0,0,0,0
2016-09-27,BH,302.3999939,3600,0,1,0,0,0
2016-09-27,CIX,8.445147514,4200,0,0,0,0,0
2016-09-27,FDBC,17.65926552,2250,0,0,0,0,0
2016-09-27,GEF,36.61087418,292400,0,0,0,0,0
2016-09-27,NATH,40.86033249,8300,0,0,0,0,0
2016-09-27,NKSH,25.44961929,3400,0,0,0,0,0
2016-09-27,NWFL,14.83314133,1200,0,0,0,0,0
2016-09-27,PLBC,8.792334557,1000,0,1,0,0,0
2016-09-27,PNRG,59.0,300,0,0,0,0,0
2016-09-27,QRTEB,12.31727123,400,0,0,0,0,0
2016-09-27,RGCO,12.33269119,1200,0,0,0,0,0
2016-09-27,STRS,18.31236458,12000,0,0,0,0,0
2016-09-27,SWKH,9.899999619,3100,0,0,0,0,0
2016-09-27,TCI,11.05000019,400,0,0,0,0,0
2016-09-27,VABK,18.29778099,0,0,0,0,0,0
2016-09-27,VALU,12.63563824,3800,0,0,0,0,0
2016-09-28,ARL,5.929999828,28700,0,0,0,0,0
2016-09-28,BH,292.7133179,5550,0,1,0,0,0
2016-09-28,CIX,8.424415588,9600,0,0,0,0,0
2016-09-28,FDBC,17.65926552,0,0,0,0,0,0
2016-09-28,GEF,34.82516861,237100,0,0,0,0,0
2016-09-28,NATH,39.92288589,7300,0,0,0,0,0
2016-09-28,NKSH,25.09804726,3900,0,0,0,0,0
2016-09-28,NWFL,14.82815838,1950,0,0,0,0,0
2016-09-28,PLBC,8.792334557,0,0,1,0,0,0
2016-09-28,PNRG,60.25,2400,0,0,0,0,0
2016-09-28,QRTEB,12.31727123,0,0,0,0,0,0
2016-09-28,RGCO,12.29088497,4800,0,0,0,0,0
2016-09-28,STRS,18.46335793,19200,0,0,0,0,0
2016-09-28,SWKH,9.949999809,2000,0,0,0,0,0
2016-09-28,TCI,11.25,1000,0,0,0,0,0
2016-09-28,VABK,18.29778099,0,0,0,0,0,0
2016-09-28,VALU,12.14242363,800,0,0,0,0,0
2016-09-29,ARL,6.480000019,104100,0,0,0,0,0
2016-09-29,BH,292.3533325,5250,0,1,0,0,0
2016-09-29,CIX,8.452059746,2900,0,0,0,0,0
2016-09-29,FDBC,17.87046242,300,0,0,0,0,1
2016-09-29,GEF,35.72921371,308300,0,0,0,0,0
2016-09-29,NATH,39.64002991,7200,0,0,0,0,0
2016-09-29,NKSH,25.26307106,3800,0,0,0,0,0
2016-09-29,NWFL,14.5141468,1200,0,0,0,0,0
2016-09-29,PLBC,8.732110023,600,0,1,0,0,0
2016-09-29,PNRG,56.79999924,2000,0,0,0,0,0
2016-09-29,QRTEB,12.31727123,0,0,0,0,0,0
2016-09-29,RGCO,12.16024208,300,0,0,0,0,0
2016-09-29,STRS,19.15122414,24300,0,0,0,0,0
2016-09-29,SWKH,9.949999809,9200,0,0,0,0,0
2016-09-29,TCI,11.32999992,300,0,0,0,0,0
2016-09-29,VABK,18.06366539,525,0,0,0,0,0
2016-09-29,VALU,12.58083344,1800,0,0,0,0,0
2016-09-30,ARL,5.909999847,5500,0,0,0,0,0
2016-09-30,BH,289.0266724,4950,0,0,0,0,0
2016-09-30,CIX,8.445147514,3000,0,0,0,0,0
2016-09-30,FDBC,17.87046242,0,0,0,0,0,0
2016-09-30,GEF,34.77286148,194300,0,0,0,0,0
2016-09-30,NATH,39.599617,9900,0,0,0,0,0
2016-09-30,NKSH,25.11957169,14400,0,0,0,0,0
2016-09-30,NWFL,14.50916862,2550,0,0,0,0,0
2016-09-30,PLBC,8.611668587,5100,0,1,0,0,0
2016-09-30,PNRG,56.79999924,0,0,0,0,0,0
2016-09-30,QRTEB,12.31727123,0,0,0,0,0,0
2016-09-30,RGCO,12.30133533,3150,0,0,0,0,0
2016-09-30,STRS,21.12255287,29400,0,0,0,0,0
2016-09-30,SWKH,9.850000381,100,0,0,0,0,0
2016-09-30,TCI,11.14999962,300,0,0,0,0,0
2016-09-30,VABK,18.06366539,0,0,0,0,0,0
2016-09-30,VALU,12.14242363,2500,0,0,0,0,0
2016-10-03,ARL,5.730000019,5900,0,0,0,0,0
2016-10-03,BH,284.9533386,2850,1,1,0,0,0
2016-10-03,CIX,8.424415588,1500,0,0,0,0,0
2016-10-03,FDBC,17.87046242,0,0,0,0,0,0
2016-10-03,GEF,34.9222908,282800,0,0,0,0,0
2016-10-03,NATH,39.599617,6500,0,0,0,0,0
2016-10-03,NKSH,25.11239815,6000,0,0,0,0,0
2016-10-03,NWFL,14.45931816,4500,0,0,0,0,0
2016-10-03,PLBC,8.620271683,300,0,0,0,0,0
2016-10-03,PNRG,56.86999893,1000,0,0,0,0,0
2016-10-03,QRTEB,10.92058468,600,0,0,0,0,0
2016-10-03,RGCO,12.33269119,1650,0,0,0,0,0
2016-10-03,STRS,20.9212265,21200,0,0,0,0,0
2016-10-03,SWKH,9.729999542,1000,0,0,0,0,0
2016-10-03,TCI,11.14999962,0,0,1,0,0,0
2016-10-03,VABK,18.06366539,0,0,0,0,0,0
2016-10-03,VALU,11.8449297,700,0,0,0,0,0
2016-10-04,ARL,6.179999828,11300,0,0,0,0,0
2016-10-04,BH,290.6333313,3300,1,0,0,0,0
2016-10-04,CIX,7.788610458,47800,0,0,0,0,0
2016-10-04,FDBC,17.87046242,1650,0,0,0,0,0
2016-10-04,GEF,35.81947708,213400,0,0,0,0,0
2016-10-04,NATH,39.77741241,5900,0,0,0,0,0
2016-10-04,NKSH,24.86127853,2500,0,0,0,0,0
2016-10-04,NWFL,14.64872551,1650,0,0,0,0,0
2016-10-04,PLBC,8.766521454,500,0,0,0,0,0
2016-10-04,PNRG,56.86999893,0,0,0,0,0,0
2016-10-04,QRTEB,10.92058468,0,0,0,0,0,0
2016-10-04,RGCO,12.53126907,2400,0,0,0,0,0
2016-10-04,STRS,21.15610504,16000,0,0,0,0,0
2016-10-04,SWKH,9.729999542,0,0,0,0,0,0
2016-10-04,TCI,11.07999992,1200,0,0,0,0,0
2016-10-04,VABK,18.06366539,0,0,0,0,0,0
2016-10-04,VALU,12.50254726,200,0,0,0,0,0
2016-10-05,ARL,7.289999962,21100,0,0,0,0,0
2016-10-05,BH,294.7333374,13350,1,0,0,0,0
2016-10-05,CIX,7.68494463,11100,0,0,0,0,0
2016-10-05,FDBC,18.33076286,1050,0,0,0,0,0
2016-10-05,GEF,35.72145081,324000,0,0,0,0,0
2016-10-05,NATH,41.24017715,22400,0,0,0,0,0
2016-10-05,NKSH,25.60746765,20900,0,0,0,0,0
2016-10-05,NWFL,14.82317924,3000,0,0,0,0,0
2016-10-05,PLBC,8.723509789,6100,0,0,0,0,0
2016-10-05,PNRG,58.29999924,100,0,0,0,0,0
2016-10-05,QRTEB,10.92058468,0,0,0,0,0,0
2016-10-05,RGCO,12.6828146,4050,0,0,0,0,0
2016-10-05,STRS,20.55212593,120800,0,0,0,0,0
2016-10-05,SWKH,9.729999542,0,0,0,0,0,0
2016-10-05,TCI,11.80000019,1300,0,0,0,0,0
2016-10-05,VABK,18.06366539,0,0,0,0,0,0
2016-10-05,VALU,12.54169083,6900,0,0,0,0,0
2016-10-06,ARL,7.050000191,7800,0,0,0,0,0
2016-10-06,BH,288.706665,46350,1,0,0,0,0
2016-10-06,CIX,7.836987972,6600,0,0,0,0,0
2016-10-06,FDBC,18.4119873,5100,0,0,0,0,0
2016-10-06,GEF,36.12857819,245300,0,0,0,0,0
2016-10-06,NATH,40.93307495,14600,0,0,0,0,0
2016-10-06,NKSH,25.48549843,3300,0,0,0,0,0
2016-10-06,NWFL,14.45433998,7350,0,0,0,0,0
2016-10-06,PLBC,8.611668587,9600,0,0,0,0,0
2016-10-06,PNRG,58.29999924,0,0,0,0,0,0
2016-10-06,QRTEB,10.92058468,0,0,0,0,0,0
2016-10-06,RGCO,12.40062332,750,0,0,0,0,0
2016-10-06,STRS,20.52696037,15500,0,0,0,0,0
2016-10-06,SWKH,9.579999924,900,0,0,0,0,0
2016-10-06,TCI,11.80000019,300,0,0,0,0,0
2016-10-06,VABK,18.29046059,105,0,0,0,0,0
2016-10-06,VALU,12.05630684,2300,0,0,0,0,0
2016-10-07,ARL,6.989999771,5200,0,0,0,0,0
2016-10-07,BH,285.2533264,6300,1,0,0,0,0
2016-10-07,CIX,7.899183273,4100,0,0,0,0,0
2016-10-07,FDBC,18.62859917,8850,0,0,0,0,0
2016-10-07,GEF,35.75915146,148800,0,0,0,0,0
2016-10-07,NATH,40.44818878,8200,0,0,0,0,0
2016-10-07,NKSH,25.30612183,1100,0,0,0,0,0
2016-10-07,NWFL,14.4792614,450,0,0,0,0,0
2016-10-07,PLBC,8.560053825,600,0,0,0,0,0
2016-10-07,PNRG,58.0,100,0,0,0,0,0
2016-10-07,QRTEB,10.92058468,0,0,0,0,0,0
2016-10-07,RGCO,12.64100838,300,0,0,0,0,0
2016-10-07,STRS,20.50179291,26900,0,0,0,0,0
2016-10-07,SWKH,9.449999809,300,0,0,0,0,0
2016-10-07,TCI,11.64999962,700,0,0,0,0,0
2016-10-07,VABK,18.29046059,0,0,0,0,0,0
2016-10-07,VALU,12.15025139,900,0,0,0,0,0
2016-10-10,ARL,6.75,4200,0,0,0,0,0
2016-10-10,BH,278.4266663,7800,1,0,0,0,0
2016-10-10,CIX,8.002848625,7500,0,0,0,0,0
2016-10-10,FDBC,18.62859917,0,0,0,0,0,0
2016-10-10,GEF,36.70911407,183600,0,0,0,0,0
2016-10-10,NATH,40.95731735,5800,0,0,0,0,0
2016-10-10,NKSH,25.2056694,2900,0,0,0,0,0
2016-10-10,NWFL,14.56399536,1650,0,0,0,0,0
2016-10-10,PLBC,8.585860252,1000,0,0,0,0,0
2016-10-10,PNRG,58.0,0,0,1,0,0,0
2016-10-10,QRTEB,11.25395012,200,0,1,0,0,0
2016-10-10,RGCO,12.81868172,2850,0,0,0,0,0
2016-10-10,STRS,20.5437355,13800,0,0,0,0,0
2016-10-10,SWKH,9.25,3900,0,0,0,0,0
2016-10-10,TCI,11.61999989,200,0,0,0,0,0
2016-10-10,VABK,18.1075592,945,0,0,0,0,0
2016-10-10,VALU,12.15808201,2200,0,0,0,0,0
2016-10-11,ARL,7.429999828,13600,0,0,0,0,0
2016-10-11,BH,286.6400146,6300,1,0,0,0,0
2016-10-11,CIX,7.926828384,4300,0,0,0,0,0
2016-10-11,FDBC,18.05999184,1500,0,0,0,0,0
2016-10-11,GEF,37.37258148,195100,0,1,0,0,0
2016-10-11,NATH,41.39372253,8800,0,0,0,0,0
2016-10-11,NKSH,25.24871826,2200,0,0,0,0,0
2016-10-11,NWFL,14.64374065,900,0,0,0,0,0
2016-10-11,PLBC,8.611668587,1500,0,0,0,0,0
2016-10-11,PNRG,58.0,0,0,0,0,0,0
2016-10-11,QRTEB,11.25395012,0,0,0,0,0,0
2016-10-11,RGCO,12.67758846,1050,0,0,0,0,0
2016-10-11,STRS,20.6276226,14300,0,0,0,0,0
2016-10-11,SWKH,9.5,800,0,0,0,0,0
2016-10-11,TCI,11.61999989,0,0,0,0,0,0
2016-10-11,VABK,18.07098389,1155,0,0,0,0,0
2016-10-11,VALU,12.64346409,1500,0,0,0,0,0
2016-10-12,ARL,7.5,4700,0,0,0,0,0
2016-10-12,BH,286.9333191,3750,1,0,0,0,0
2016-10-12,CIX,7.947561741,3800,0,0,0,0,0
2016-10-12,FDBC,18.14122009,300,0,0,0,0,0
2016-10-12,GEF,37.2142601,139800,0,1,0,0,0
2016-10-12,NATH,41.51494598,3300,0,0,0,0,0
2016-10-12,NKSH,25.11239815,3400,0,0,0,0,0
2016-10-12,NWFL,14.64374065,0,0,0,0,0,0
2016-10-12,PLBC,8.671890259,5400,0,0,0,0,0
2016-10-12,PNRG,58.0,0,1,1,0,0,0
2016-10-12,QRTEB,11.61030674,300,0,0,0,0,0
2016-10-12,RGCO,12.67758846,0,0,0,0,0,0
2016-10-12,STRS,20.5437355,9500,0,0,0,0,0
2016-10-12,SWKH,9.5,0,0,0,0,0,0
2016-10-12,TCI,11.72000027,300,0,0,0,0,0
2016-10-12,VABK,18.07098389,0,0,0,0,0,0
2016-10-12,VALU,12.56517506,600,0,0,0,0,0
2016-10-13,ARL,7.5,6800,0,0,0,0,0
2016-10-13,BH,280.0733337,4650,1,1,0,0,0
2016-10-13,CIX,7.836987972,5200,0,0,0,0,0
2016-10-13,FDBC,18.14122009,0,0,0,0,0,0
2016-10-13,GEF,36.92777252,347000,0,0,0,0,0
2016-10-13,NATH,41.43412781,4200,0,0,0,0,0
2016-10-13,NKSH,24.87561989,3100,0,0,0,0,0
2016-10-13,NWFL,14.2549696,2550,0,0,0,0,0
2016-10-13,PLBC,8.603065491,6900,0,0,0,0,0
2016-10-13,PNRG,58.0,0,0,1,0,0,0
2016-10-13,QRTEB,11.61030674,0,0,0,0,0,0
2016-10-13,RGCO,12.7977829,300,0,0,0,0,0
2016-10-13,STRS,20.49340439,11400,0,0,0,0,0
2016-10-13,SWKH,9.5,0,0,0,0,0,0
2016-10-13,TCI,11.72000027,0,0,0,0,0,0
2016-10-13,VABK,18.07098389,0,0,0,0,0,0
2016-10-13,VALU,12.6826067,500,0,0,0,0,0
2016-10-14,ARL,7.309999943,7900,0,0,0,0,0
2016-10-14,BH,286.0333252,5400,1,0,0,0,0
2016-10-14,CIX,7.802433491,7500,0,0,0,0,0
2016-10-14,FDBC,18.14122009,0,0,0,0,0,0
2016-10-14,GEF,37.28965759,289400,0,0,0,0,0
2016-10-14,NATH,42.2665329,8800,0,0,0,0,0
2016-10-14,NKSH,25.68639565,6900,0,0,0,0,0
2016-10-14,NWFL,14.45433998,1500,0,0,0,0,0
2016-10-14,PLBC,8.611668587,4900,0,0,0,0,0
2016-10-14,PNRG,59.0,200,0,1,0,0,0
2016-10-14,QRTEB,11.61030674,0,0,0,0,0,0
2016-10-14,RGCO,12.35882187,750,0,0,0,0,0
2016-10-14,STRS,20.27529907,6300,0,0,0,0,0
2016-10-14,SWKH,9.5,0,0,0,0,0,0
2016-10-14,TCI,11.78999996,800,0,0,0,0,0
2016-10-14,VABK,18.07098389,0,0,0,0,0,0
2016-10-14,VALU,12.56517506,700,0,0,0,0,0
2016-10-17,ARL,7.239999771,49300,0,0,0,0,0
2016-10-17,BH,289.6066589,7500,1,1,0,0,0
2016-10-17,CIX,7.878451824,3400,0,0,0,0,0
2016-10-17,FDBC,18.14122009,900,0,0,0,0,0
2016-10-17,GEF,37.29718781,324500,0,0,0,0,0
2016-10-17,NATH,42.04833603,4600,0,0,0,0,0
2016-10-17,NKSH,25.80836868,6400,0,0,0,0,0
2016-10-17,NWFL,14.4792614,1350,0,0,0,0,0
2016-10-17,PLBC,8.611668587,1400,0,0,0,0,0
2016-10-17,PNRG,58.99000168,200,0,0,0,0,0
2016-10-17,QRTEB,11.61030674,0,0,0,0,0,0
2016-10-17,RGCO,12.3797245,3150,0,0,0,0,0
2016-10-17,STRS,20.42629623,6900,0,0,0,0,0
2016-10-17,SWKH,9.5,400,0,0,0,0,0
2016-10-17,TCI,11.78999996,0,0,0,0,0,0
2016-10-17,VABK,18.16659737,0,0,0,0,0,0
2016-10-17,VALU,12.40860176,2700,0,0,0,0,0
2016-10-18,ARL,7.5,14300,0,0,0,0,0
2016-10-18,BH,282.2866821,5250,1,1,0,0,0
2016-10-18,CIX,7.830077171,7200,0,0,0,0,0
2016-10-18,FDBC,19.35965919,4050,0,0,0,0,0
2016-10-18,GEF,36.97299194,201000,0,1,0,0,0
2016-10-18,NATH,42.12106705,4400,0,1,0,0,0
2016-10-18,NKSH,25.81554413,2600,0,0,0,0,0
2016-10-18,NWFL,14.45433998,4350,0,0,0,0,0
2016-10-18,PLBC,8.611668587,0,0,0,0,0,1
2016-10-18,PNRG,58.31000137,800,0,0,0,0,0
2016-10-18,QRTEB,11.61030674,0,0,0,0,0,0
2016-10-18,RGCO,12.3797245,0,0,0,0,0,0
2016-10-18,STRS,20.38435173,23600,0,0,0,0,0
2016-10-18,SWKH,9.760000229,400,0,0,0,0,0
2016-10-18,TCI,11.68000031,600,0,0,0,0,0
2016-10-18,VABK,18.16659737,0,0,0,0,0,0
2016-10-18,VALU,13.25410938,2500,0,0,0,0,0
2016-10-19,ARL,7.809999943,2300,0,0,0,0,0
2016-10-19,BH,290.6799927,5700,1,1,0,0,0
2016-10-19,CIX,8.002848625,1800,0,0,0,0,0
2016-10-19,FDBC,19.54378319,4950,0,0,0,0,0
2016-10-19,GEF,37.38765335,261800,0,0,0,0,0
2016-10-19,NATH,42.46856689,8400,0,0,0,0,0
2016-10-19,NKSH,26.38954544,11700,0,0,0,0,0
2016-10-19,NWFL,14.49421883,600,0,0,0,0,0
2016-10-19,PLBC,8.809538841,1100,0,0,0,0,0
2016-10-19,PNRG,58.31000137,0,0,0,0,0,0
2016-10-19,QRTEB,11.55857658,200,0,0,0,0,0
2016-10-19,RGCO,12.3797245,0,0,0,0,0,0
2016-10-19,STRS,20.46823883,28800,0,0,0,0,0
2016-10-19,SWKH,9.760000229,0,0,0,0,0,0
2016-10-19,TCI,11.64999962,100,0,0,0,0,0
2016-10-19,VABK,18.52698517,315,0,0,0,0,0
2016-10-19,VALU,12.71392441,900,0,0,0,0,0
2016-10-20,ARL,7.820000172,5300,0,0,0,0,0
2016-10-20,BH,293.7999878,4200,1,1,0,0,0
2016-10-20,CIX,8.120334625,3700,0,0,0,0,0
2016-10-20,FDBC,18.9535141,2700,0,0,0,0,0
2016-10-20,GEF,36.82220459,203100,0,0,0,0,0
2016-10-20,NATH,42.18571472,2500,0,0,0,0,0
2016-10-20,NKSH,25.56442261,4500,0,0,0,0,0
2016-10-20,NWFL,14.82815838,1200,0,0,0,0,0
2016-10-20,PLBC,8.775126457,16700,0,0,0,0,0
2016-10-20,PNRG,58.31000137,0,0,0,0,0,0
2016-10-20,QRTEB,11.5528307,500,0,0,0,0,0
2016-10-20,RGCO,12.75074768,450,0,0,0,0,0
2016-10-20,STRS,19.79714966,11600,0,0,0,0,0
2016-10-20,SWKH,9.5,2600,0,0,0,0,0
2016-10-20,TCI,11.68999958,900,0,0,0,0,0
2016-10-20,VABK,18.52698517,0,0,0,0,0,0
2016-10-20,VALU,12.66695023,1500,0,0,0,0,0
2016-10-21,ARL,7.650000095,2400,0,0,0,0,0
2016-10-21,BH,291.0,3600,1,1,0,0,0
2016-10-21,CIX,7.913009167,2100,0,0,0,0,0
2016-10-21,FDBC,18.55278206,300,0,0,0,0,0
2016-10-21,GEF,36.00796509,208500,0,0,0,0,0
2016-10-21,NATH,41.15936279,5300,0,0,0,0,0
2016-10-21,NKSH,25.24154854,2500,0,0,0,0,0
2016-10-21,NWFL,14.50417709,600,0,0,0,0,0
2016-10-21,PLBC,8.809538841,3200,0,0,0,0,0
2016-10-21,PNRG,58.31000137,0,0,0,0,0,0
2016-10-21,QRTEB,11.5528307,0,0,0,0,0,0
2016-10-21,RGCO,12.48423862,7500,0,0,0,0,0
2016-10-21,STRS,19.72165108,15200,0,0,0,0,0
2016-10-21,SWKH,9.5,0,0,0,0,0,0
2016-10-21,TCI,11.43000031,800,0,0,0,0,0
2016-10-21,VABK,18.38723564,210,0,0,0,0,0
2016-10-21,VALU,12.50254726,600,0,0,0,0,0
2016-10-24,ARL,7.630000114,3200,0,0,0,0,0
2016-10-24,BH,299.3333435,8250,1,1,0,0,0
2016-10-24,CIX,8.141068459,1000,0,0,0,0,0
2016-10-24,FDBC,18.55278206,0,0,0,0,0,0
2016-10-24,GEF,36.00796509,147700,0,0,0,0,0
2016-10-24,NATH,42.7756691,21700,0,0,0,0,0
2016-10-24,NKSH,25.33482552,2800,0,0,0,0,0
2016-10-24,NWFL,14.7583828,900,0,0,0,0,0
2016-10-24,PLBC,8.809538841,2000,0,0,0,0,0
2016-10-24,PNRG,58.31000137,0,0,0,0,0,0
2016-10-24,QRTEB,11.5528307,0,0,0,0,0,0
2016-10-24,RGCO,12.39539909,1350,0,0,0,0,0
2016-10-24,STRS,19.72165108,4100,0,0,0,0,0
2016-10-24,SWKH,9.5,0,0,0,0,0,0
2016-10-24,TCI,11.43000031,0,0,0,0,0,0
2016-10-24,VABK,18.38723564,210,0,0,0,0,0
2016-10-24,VALU,12.75307083,1100,0,0,0,0,0
2016-10-25,ARL,7.650000095,1400,0,0,0,0,0
2016-10-25,BH,290.6066589,4350,1,1,1,0,0
2016-10-25,CIX,8.141068459,0,0,0,0,0,0
2016-10-25,FDBC,18.55278206,0,0,0,0,0,0
2016-10-25,GEF,36.21152115,166500,0,0,0,0,0
2016-10-25,NATH,41.45029449,4100,0,1,0,0,0
2016-10-25,NKSH,24.86127853,1100,0,0,0,0,0
2016-10-25,NWFL,14.65869617,900,0,0,0,0,0
2016-10-25,PLBC,8.809538841,400,0,0,0,0,0
2016-10-25,PNRG,58.31000137,0,0,0,0,0,0
2016-10-25,QRTEB,11.5528307,0,0,0,0,0,0
2016-10-25,RGCO,12.80300522,450,0,0,0,0,0
2016-10-25,STRS,19.73843002,4500,1,1,0,0,0
2016-10-25,SWKH,9.31000042,5800,0,0,0,0,0
2016-10-25,TCI,11.43000031,0,0,0,0,0,0
2016-10-25,VABK,18.38723564,1785,0,0,0,0,0
2016-10-25,VALU,12.53386021,100,0,0,0,0,0
2016-10-26,ARL,7.690000057,300,0,0,0,0,0
2016-10-26,BH,293.2999878,6000,1,1,1,0,0
2016-10-26,CIX,7.878451824,1400,0,0,0,0,0
2016-10-26,FDBC,18.55278206,0,0,0,0,0,0
2016-10-26,GEF,35.59329224,130300,0,0,0,0,0
2016-10-26,NATH,41.21593094,3300,0,0,0,0,0
2016-10-26,NKSH,24.76800346,3400,0,0,0,0,0
2016-10-26,NWFL,14.48923016,450,0,0,0,0,0
2016-10-26,PLBC,8.818143845,1000,0,0,0,0,0
2016-10-26,PNRG,58.31000137,0,1,1,0,0,0
2016-10-26,QRTEB,11.18497753,300,0,0,0,0,0
2016-10-26,RGCO,12.75597191,1950,0,0,0,0,0
2016-10-26,STRS,19.71326256,5700,0,0,0,0,0
2016-10-26,SWKH,9.25,10400,0,0,0,0,0
2016-10-26,TCI,11.43000031,0,0,0,0,0,0
2016-10-26,VABK,18.38723564,0,0,0,0,0,0
2016-10-26,VALU,12.4399147,2700,0,0,0,0,0
2016-10-27,ARL,7.739999771,1200,0,0,0,0,0
2016-10-27,BH,293.0066528,4500,1,1,0,0,0
2016-10-27,CIX,7.906096935,800,0,0,0,0,0
2016-10-27,FDBC,18.4119873,3300,0,0,0,0,0
2016-10-27,GEF,35.78178024,111800,0,0,0,0,0
2016-10-27,NATH,42.50897598,5800,0,1,0,0,0
2016-10-27,NKSH,24.89714813,1900,0,0,0,0,0
2016-10-27,NWFL,14.6935854,1050,0,0,0,0,0
2016-10-27,PLBC,8.947188377,20900,0,1,0,0,0
2016-10-27,PNRG,59.0,200,1,1,0,0,0
2016-10-27,QRTEB,11.18497753,0,0,0,0,0,0
2016-10-27,RGCO,12.86048889,900,0,0,0,0,0
2016-10-27,STRS,19.79714966,7600,0,0,0,0,0
2016-10-27,SWKH,9.25,800,0,0,0,0,0
2016-10-27,TCI,11.43000031,0,0,0,0,0,0
2016-10-27,VABK,18.38723564,0,0,0,0,0,0
2016-10-27,VALU,12.70609379,3300,0,0,0,0,0
2016-10-28,ARL,7.480000019,800,0,0,0,0,0
2016-10-28,BH,290.6199951,2250,1,1,1,0,0
2016-10-28,CIX,7.809342384,2300,0,0,0,0,0
2016-10-28,FDBC,18.4119873,1050,0,0,0,0,0
2016-10-28,GEF,35.35958481,172900,0,1,0,0,0
2016-10-28,NATH,40.97348022,4000,0,0,0,0,0
2016-10-28,NKSH,24.68190002,4000,0,0,0,0,0
2016-10-28,NWFL,14.45433998,1650,0,0,0,0,0
2016-10-28,PLBC,8.955789566,2900,0,1,0,0,1
2016-10-28,PNRG,59.0,0,0,0,0,0,0
2016-10-28,QRTEB,11.18497753,0,0,0,0,0,0
2016-10-28,RGCO,12.89184189,1950,0,0,0,0,0
2016-10-28,STRS,20.2836895,54500,0,0,0,0,0
2016-10-28,SWKH,9.25,0,0,0,0,0,0
2016-10-28,TCI,11.43000031,0,0,0,0,0,0
2016-10-28,VABK,18.38723564,0,0,1,0,0,0
2016-10-28,VALU,13.05838966,1800,0,0,0,0,0
2016-10-31,ARL,7.579999924,700,0,1,0,0,0
2016-10-31,BH,298.6466675,3600,1,1,1,0,0
2016-10-31,CIX,7.913009167,6200,0,0,0,0,0
2016-10-31,FDBC,18.4119873,0,0,0,0,0,0
2016-10-31,GEF,35.87978745,114100,1,1,0,0,0
2016-10-31,NATH,41.05430222,3700,0,0,0,0,0
2016-10-31,NKSH,25.29177094,2700,0,0,0,0,0
2016-10-31,NWFL,14.48456573,3750,0,0,0,0,0
2016-10-31,PLBC,9.03321743,12400,0,1,0,0,0
2016-10-31,PNRG,58.00999832,100,0,0,0,0,0
